ano,id_municipio,idhm,idhm_e,idhm_l,idhm_r,localizacao,raca_cor,sexo,sigla_uf
2010,3139607,0.711,0.611,0.832,0.707,total,branco,homem,MG
2010,3143401,0.708,0.582,0.82,0.745,total,branco,homem,MG
2010,3152204,0.669,0.578,0.804,0.643,total,branco,homem,MG
2010,3167707,0.623,0.487,0.801,0.621,total,branco,homem,MG
2010,3164407,0.7,0.585,0.823,0.711,total,branco,homem,MG
2010,3169604,0.719,0.594,0.84,0.745,total,branco,homem,MG
2010,3169703,0.676,0.58,0.809,0.658,total,branco,homem,MG
2010,3100708,0.668,0.483,0.827,0.745,total,branco,homem,MG
2010,3111408,0.63,0.447,0.807,0.694,rural,branco,homem,MG
2010,3114402,0.674,0.553,0.813,0.68,rural,branco,homem,MG
2010,3115300,0.606,0.434,0.825,0.621,rural,branco,homem,MG
2010,3128204,0.595,0.421,0.81,0.616,rural,branco,homem,MG
2010,3130200,0.543,0.297,0.775,0.696,rural,branco,homem,MG
2010,3131158,0.59,0.415,0.798,0.621,rural,branco,homem,MG
2010,3133600,0.674,0.553,0.808,0.686,rural,branco,homem,MG
2010,3139250,0.587,0.501,0.776,0.519,rural,branco,homem,MG
2010,3140506,,,,0.744,rural,branco,homem,MG
2010,3142502,0.616,0.424,0.835,0.661,rural,branco,homem,MG
2010,3145109,0.621,0.434,0.815,0.679,rural,branco,homem,MG
2010,3147303,0.621,0.466,0.796,0.646,rural,branco,homem,MG
2010,3147709,0.697,0.576,0.832,0.706,rural,branco,homem,MG
2010,3149804,0.682,0.489,0.838,0.775,rural,branco,homem,MG
2010,3150208,,,,0.658,rural,branco,homem,MG
2010,3150505,0.533,0.265,0.801,0.716,rural,branco,homem,MG
2010,3152131,,,,0.585,rural,branco,homem,MG
2010,3157906,0.562,0.366,0.813,0.596,rural,branco,homem,MG
2010,3158201,0.56,0.399,0.778,0.567,rural,branco,homem,MG
2010,3159001,,,,0.616,rural,branco,homem,MG
2010,3162575,0.609,0.448,0.789,0.638,rural,branco,homem,MG
2010,3164209,,,,0.572,rural,branco,homem,MG
2010,3155306,0.562,0.35,0.785,0.645,rural,branco,homem,MG
2010,3100500,0.705,0.646,0.827,0.657,urbano,branco,homem,MG
2010,3110103,0.705,0.632,0.824,0.672,urbano,branco,homem,MG
2010,3115458,0.667,0.593,0.778,0.643,urbano,branco,homem,MG
2010,3135357,0.673,0.603,0.818,0.617,urbano,branco,homem,MG
2010,3142304,0.705,0.586,0.825,0.724,urbano,branco,homem,MG
2010,3143500,0.731,0.624,0.858,0.731,urbano,branco,homem,MG
2010,3150539,0.713,0.647,0.835,0.672,urbano,branco,homem,MG
2010,3150703,0.748,0.669,0.825,0.759,urbano,branco,homem,MG
2010,3151206,0.799,0.714,0.876,0.814,urbano,branco,homem,MG
2010,3152808,0.729,0.607,0.845,0.755,urbano,branco,homem,MG
2010,3158953,0.688,0.568,0.85,0.674,urbano,branco,homem,MG
2010,3163508,0.622,0.493,0.781,0.625,urbano,branco,homem,MG
2010,3101508,0.7,0.589,0.814,0.715,total,total,homem,MG
2010,3108800,0.599,0.429,0.785,0.639,total,total,homem,MG
2010,3111101,0.686,0.54,0.834,0.716,total,total,homem,MG
2010,3112109,0.594,0.427,0.797,0.615,total,total,homem,MG
2010,3117207,0.658,0.55,0.81,0.64,total,total,homem,MG
2010,3123809,0.639,0.541,0.793,0.608,total,total,homem,MG
2010,3130655,0.564,0.415,0.752,0.575,total,total,homem,MG
2010,3136702,0.779,0.693,0.87,0.786,total,total,homem,MG
2010,3143302,0.755,0.715,0.846,0.711,total,total,homem,MG
2010,3146909,0.637,0.486,0.808,0.658,total,total,homem,MG
2010,3148004,0.756,0.67,0.856,0.753,total,total,homem,MG
2010,3152709,0.668,0.542,0.835,0.66,total,total,homem,MG
2010,3157658,0.557,0.427,0.755,0.536,total,total,homem,MG
2010,3159902,0.652,0.531,0.809,0.645,total,total,homem,MG
2010,3167103,0.626,0.478,0.785,0.655,total,total,homem,MG
2010,3162807,0.631,0.508,0.792,0.625,total,total,homem,MG
2010,3162906,0.689,0.562,0.832,0.701,total,total,homem,MG
2010,3170206,0.779,0.697,0.869,0.779,total,total,homem,MG
2010,3132206,0.663,0.506,0.822,0.701,total,total,homem,MG
2010,3171204,0.685,0.575,0.822,0.681,total,total,homem,MG
2010,3109451,0.63,0.487,0.799,0.643,total,total,homem,MG
2010,3101805,0.578,0.439,0.768,0.573,rural,total,homem,MG
2010,3105509,0.617,0.477,0.796,0.62,rural,total,homem,MG
2010,3110202,0.603,0.468,0.805,0.581,rural,total,homem,MG
2010,3119906,0.595,0.408,0.803,0.641,rural,total,homem,MG
2010,3124807,0.649,0.475,0.827,0.694,rural,total,homem,MG
2010,3125101,0.696,0.564,0.837,0.715,rural,total,homem,MG
2010,3125408,0.504,0.334,0.738,0.52,rural,total,homem,MG
2010,3127305,0.54,0.336,0.755,0.621,rural,total,homem,MG
2010,3129707,0.641,0.471,0.818,0.683,rural,total,homem,MG
2010,3137908,0.548,0.381,0.747,0.579,rural,total,homem,MG
2010,3148202,0.614,0.445,0.797,0.653,rural,total,homem,MG
2010,3100708,0.653,0.458,0.845,0.721,rural,total,homem,MG
2010,3102001,0.672,0.546,0.832,0.668,urbano,total,homem,MG
2010,3102100,0.639,0.514,0.8,0.636,urbano,total,homem,MG
2010,3103207,0.7,0.614,0.83,0.673,urbano,total,homem,MG
2010,3109600,0.729,0.661,0.854,0.686,urbano,total,homem,MG
2010,3113602,0.693,0.591,0.826,0.68,urbano,total,homem,MG
2010,3117306,0.695,0.544,0.822,0.749,urbano,total,homem,MG
2010,3122405,0.658,0.539,0.806,0.654,urbano,total,homem,MG
2010,3128402,0.653,0.5,0.812,0.684,urbano,total,homem,MG
2010,3137403,0.687,0.571,0.836,0.679,urbano,total,homem,MG
2010,3137304,0.598,0.486,0.751,0.587,urbano,total,homem,MG
2010,3138302,0.694,0.575,0.819,0.709,urbano,total,homem,MG
2010,3143153,0.588,0.472,0.736,0.583,urbano,total,homem,MG
2010,3144201,0.572,0.362,0.757,0.681,urbano,total,homem,MG
2010,3150570,0.601,0.464,0.749,0.624,urbano,total,homem,MG
2010,3151909,0.639,0.502,0.812,0.641,urbano,total,homem,MG
2010,3152303,0.675,0.59,0.82,0.635,urbano,total,homem,MG
2010,3158102,0.609,0.485,0.765,0.609,urbano,total,homem,MG
2010,3165602,0.645,0.518,0.807,0.641,urbano,total,homem,MG
2010,3167707,0.625,0.496,0.789,0.623,urbano,total,homem,MG
2010,3163409,0.688,0.58,0.829,0.679,urbano,total,homem,MG
2010,3162658,0.626,0.517,0.752,0.631,urbano,total,homem,MG
2010,3163706,0.746,0.651,0.854,0.747,urbano,total,homem,MG
2010,3170529,0.653,0.587,0.789,0.6,urbano,total,homem,MG
2010,3106606,0.585,0.456,0.766,0.572,total,negro,homem,MG
2010,3110202,0.567,0.408,0.783,0.57,total,negro,homem,MG
2010,3113701,0.607,0.468,0.773,0.618,total,negro,homem,MG
2010,3115201,0.658,0.52,0.816,0.671,total,negro,homem,MG
2010,3134905,0.625,0.436,0.821,0.682,total,negro,homem,MG
2010,3136900,,,,0.656,total,negro,homem,MG
2010,3139300,0.572,0.465,0.739,0.544,total,negro,homem,MG
2010,3142700,0.581,0.45,0.769,0.569,total,negro,homem,MG
2010,3143203,0.643,0.495,0.804,0.668,total,negro,homem,MG
2010,3149408,0.546,0.414,0.758,0.517,total,negro,homem,MG
2010,3156007,0.523,0.342,0.744,0.564,total,negro,homem,MG
2010,3157377,0.571,0.45,0.774,0.535,total,negro,homem,MG
2010,3158607,0.591,0.406,0.797,0.636,total,negro,homem,MG
2010,3165909,0.614,0.524,0.778,0.569,total,negro,homem,MG
2010,3102050,0.577,0.367,0.792,0.659,rural,negro,homem,MG
2010,3104908,0.573,0.413,0.776,0.585,rural,negro,homem,MG
2010,3105103,0.64,0.415,0.835,0.756,rural,negro,homem,MG
2010,3108602,0.539,0.382,0.786,0.522,rural,negro,homem,MG
2010,3114600,0.629,0.497,0.789,0.636,rural,negro,homem,MG
2010,3138401,0.593,0.499,0.746,0.559,rural,negro,homem,MG
2010,3142601,0.599,0.43,0.794,0.629,rural,negro,homem,MG
2010,3148509,0.55,0.385,0.764,0.568,rural,negro,homem,MG
2010,3158953,0.654,0.522,0.817,0.655,rural,negro,homem,MG
2010,3167202,0.632,0.482,0.818,0.639,rural,negro,homem,MG
2010,3169406,0.585,0.41,0.793,0.617,rural,negro,homem,MG
2010,3170305,0.545,0.389,0.719,0.579,rural,negro,homem,MG
2010,3102050,0.581,0.388,0.77,0.657,urbano,negro,homem,MG
2010,3112059,0.627,0.505,0.792,0.616,urbano,negro,homem,MG
2010,3112109,0.613,0.448,0.796,0.646,urbano,negro,homem,MG
2010,3116803,0.631,0.497,0.815,0.621,urbano,negro,homem,MG
2010,3121308,0.643,0.505,0.82,0.642,urbano,negro,homem,MG
2010,3122306,0.73,0.639,0.855,0.713,urbano,negro,homem,MG
2010,3128600,0.657,0.518,0.808,0.679,urbano,negro,homem,MG
2010,3128808,0.638,0.489,0.814,0.653,urbano,negro,homem,MG
2010,3132305,0.642,0.566,0.772,0.605,urbano,negro,homem,MG
2010,3146750,0.548,0.393,0.748,0.56,urbano,negro,homem,MG
2010,3152402,0.618,0.517,0.776,0.589,urbano,negro,homem,MG
2010,3155801,0.665,0.546,0.829,0.651,urbano,negro,homem,MG
2010,3157104,0.565,0.416,0.735,0.588,urbano,negro,homem,MG
2010,3166709,0.649,0.552,0.794,0.625,urbano,negro,homem,MG
2010,3162500,0.723,0.633,0.851,0.702,urbano,negro,homem,MG
2010,3162401,0.599,0.484,0.751,0.591,urbano,negro,homem,MG
2010,3133709,0.659,0.544,0.819,0.643,urbano,negro,homem,MG
2010,3507753,0.672,0.508,0.817,0.73,total,branco,homem,SP
2010,3511300,0.765,0.685,0.87,0.752,total,branco,homem,SP
2010,3514809,0.712,0.641,0.83,0.68,total,branco,homem,SP
2010,3523602,0.742,0.627,0.855,0.762,total,branco,homem,SP
2010,3526407,0.757,0.662,0.867,0.757,total,branco,homem,SP
2010,3526902,0.801,0.749,0.877,0.781,total,branco,homem,SP
2010,3529609,0.758,0.694,0.857,0.732,total,branco,homem,SP
2010,3534302,0.81,0.754,0.879,0.802,total,branco,homem,SP
2010,3542503,0.746,0.672,0.857,0.722,total,branco,homem,SP
2010,3555208,0.781,0.765,0.864,0.721,total,branco,homem,SP
2010,3515707,0.754,0.716,0.841,0.711,total,branco,homem,SP
2010,3516309,0.713,0.655,0.826,0.67,total,branco,homem,SP
2010,3523107,0.722,0.658,0.829,0.689,total,branco,homem,SP
2010,3500808,,,,0.662,rural,branco,homem,SP
2010,3507159,0.623,0.511,0.796,0.594,rural,branco,homem,SP
2010,3508108,0.764,0.715,0.849,0.735,rural,branco,homem,SP
2010,3514601,,,,0.859,rural,branco,homem,SP
2010,3519709,0.689,0.578,0.826,0.686,rural,branco,homem,SP
2010,3532058,0.674,0.639,0.862,0.555,rural,branco,homem,SP
2010,3533700,0.696,0.62,0.83,0.655,rural,branco,homem,SP
2010,3547106,,,,0.755,rural,branco,homem,SP
2010,3549409,,,,0.882,rural,branco,homem,SP
2010,3503604,0.708,0.606,0.835,0.702,urbano,branco,homem,SP
2010,3505302,0.811,0.766,0.885,0.787,urbano,branco,homem,SP
2010,3509452,0.72,0.651,0.824,0.696,urbano,branco,homem,SP
2010,3513900,0.762,0.688,0.868,0.74,urbano,branco,homem,SP
2010,3514106,0.736,0.615,0.854,0.759,urbano,branco,homem,SP
2010,3516853,0.746,0.686,0.85,0.713,urbano,branco,homem,SP
2010,3525201,0.781,0.728,0.866,0.755,urbano,branco,homem,SP
2010,3528403,0.781,0.742,0.864,0.742,urbano,branco,homem,SP
2010,3530805,0.805,0.75,0.882,0.787,urbano,branco,homem,SP
2010,3535705,0.781,0.711,0.868,0.771,urbano,branco,homem,SP
2010,3533403,0.813,0.794,0.88,0.77,urbano,branco,homem,SP
2010,3507803,0.75,0.668,0.855,0.74,total,total,homem,SP
2010,3508009,0.669,0.567,0.816,0.646,total,total,homem,SP
2010,3515400,0.727,0.645,0.852,0.701,total,total,homem,SP
2010,3516903,0.756,0.688,0.853,0.737,total,total,homem,SP
2010,3522653,0.65,0.578,0.793,0.6,total,total,homem,SP
2010,3528403,0.747,0.677,0.85,0.723,total,total,homem,SP
2010,3544806,0.747,0.691,0.843,0.717,total,total,homem,SP
2010,3513504,0.74,0.666,0.84,0.725,total,total,homem,SP
2010,3502002,0.643,0.488,0.812,0.673,rural,total,homem,SP
2010,3503356,0.694,0.604,0.837,0.662,rural,total,homem,SP
2010,3505609,,,,0.792,rural,total,homem,SP
2010,3510203,0.666,0.579,0.815,0.626,rural,total,homem,SP
2010,3511508,0.77,0.661,0.868,0.796,rural,total,homem,SP
2010,3522158,0.628,0.528,0.782,0.601,rural,total,homem,SP
2010,3524808,0.761,0.718,0.868,0.707,rural,total,homem,SP
2010,3527603,0.673,0.554,0.845,0.652,rural,total,homem,SP
2010,3530706,0.684,0.576,0.805,0.69,rural,total,homem,SP
2010,3547106,0.71,0.602,0.848,0.7,rural,total,homem,SP
2010,3552502,0.69,0.55,0.816,0.732,rural,total,homem,SP
2010,3503505,0.652,0.572,0.801,0.607,rural,total,homem,SP
2010,3507902,0.749,0.67,0.853,0.734,urbano,total,homem,SP
2010,3511904,0.733,0.655,0.845,0.71,urbano,total,homem,SP
2010,3522307,0.772,0.73,0.856,0.736,urbano,total,homem,SP
2010,3536901,0.731,0.681,0.823,0.697,urbano,total,homem,SP
2010,3542404,0.774,0.74,0.855,0.733,urbano,total,homem,SP
2010,3545308,0.735,0.669,0.841,0.707,urbano,total,homem,SP
2010,3550308,0.815,0.719,0.889,0.847,urbano,total,homem,SP
2010,3508603,0.787,0.757,0.867,0.741,urbano,total,homem,SP
2010,3505906,0.697,0.571,0.833,0.711,total,negro,homem,SP
2010,3508702,0.621,0.48,0.791,0.631,total,negro,homem,SP
2010,3510203,0.669,0.586,0.813,0.63,total,negro,homem,SP
2010,3515186,0.702,0.622,0.831,0.669,total,negro,homem,SP
2010,3521309,0.675,0.553,0.818,0.68,total,negro,homem,SP
2010,3532108,0.684,0.57,0.826,0.68,total,negro,homem,SP
2010,3532801,0.707,0.634,0.823,0.678,total,negro,homem,SP
2010,3536901,,,,0.692,total,negro,homem,SP
2010,3541208,0.684,0.607,0.821,0.643,total,negro,homem,SP
2010,3541307,0.711,0.64,0.823,0.683,total,negro,homem,SP
2010,3548906,0.746,0.69,0.848,0.708,total,negro,homem,SP
2010,3552700,0.651,0.519,0.804,0.662,total,negro,homem,SP
2010,3507902,0.581,0.42,0.768,0.608,rural,negro,homem,SP
2010,3510401,,,,0.641,rural,negro,homem,SP
2010,3512001,0.658,0.517,0.866,0.634,rural,negro,homem,SP
2010,3512506,,,,0.619,rural,negro,homem,SP
2010,3526001,0.658,0.541,0.836,0.629,rural,negro,homem,SP
2010,3534005,0.739,0.747,0.807,0.671,rural,negro,homem,SP
2010,3547403,,,,0.695,rural,negro,homem,SP
2010,3552106,,,,0.652,rural,negro,homem,SP
2010,3553609,0.639,0.511,0.802,0.637,rural,negro,homem,SP
2010,3501400,,,,0.559,rural,negro,homem,SP
2010,3504404,0.643,0.492,0.828,0.652,urbano,negro,homem,SP
2010,3504800,0.727,0.631,0.85,0.716,urbano,negro,homem,SP
2010,3511706,0.696,0.596,0.82,0.689,urbano,negro,homem,SP
2010,3515301,0.715,0.638,0.847,0.677,urbano,negro,homem,SP
2010,3517307,0.686,0.611,0.81,0.653,urbano,negro,homem,SP
2010,3535309,0.712,0.649,0.836,0.665,urbano,negro,homem,SP
2010,3553807,0.662,0.539,0.817,0.657,urbano,negro,homem,SP
2010,3554805,0.737,0.668,0.85,0.705,urbano,negro,homem,SP
2000,1600550,,,,0.632,total,branco,homem,AP
2000,1600303,0.427,0.224,0.686,0.506,rural,total,homem,AP
2000,1600105,0.502,0.304,0.711,0.583,urbano,total,homem,AP
2000,1600253,0.493,0.316,0.738,0.513,urbano,total,homem,AP
2000,1304005,0.477,0.326,0.714,0.467,total,branco,homem,AM
2000,1300839,,,,0.566,urbano,branco,homem,AM
2000,1304302,0.33,0.119,0.709,0.426,rural,total,homem,AM
2000,1300144,0.565,0.366,0.756,0.651,urbano,total,homem,AM
2000,1303403,0.486,0.325,0.734,0.481,total,negro,homem,AM
2000,1303601,0.417,0.254,0.719,0.398,rural,negro,homem,AM
2000,1301605,0.426,0.242,0.703,0.454,urbano,negro,homem,AM
2000,1304260,0.445,0.274,0.676,0.475,urbano,negro,homem,AM
2000,2706802,0.46,0.26,0.69,0.542,total,branco,homem,AL
2000,2704708,0.499,0.298,0.729,0.573,total,branco,homem,AL
2000,2705408,0.395,0.185,0.631,0.53,urbano,branco,homem,AL
2000,2705705,0.529,0.353,0.678,0.617,urbano,branco,homem,AL
2000,2709400,0.455,0.257,0.658,0.557,urbano,branco,homem,AL
2000,2702306,0.425,0.231,0.669,0.498,total,total,homem,AL
2000,2705903,0.347,0.171,0.603,0.406,total,total,homem,AL
2000,2709004,0.324,0.143,0.601,0.395,rural,total,homem,AL
2000,2703205,0.417,0.226,0.652,0.49,urbano,total,homem,AL
2000,2708303,0.441,0.25,0.668,0.513,urbano,total,homem,AL
2000,2701407,0.378,0.184,0.684,0.43,total,negro,homem,AL
2000,2702108,0.366,0.16,0.665,0.46,total,negro,homem,AL
2000,2700409,0.309,0.11,0.645,0.414,rural,negro,homem,AL
2000,2705606,0.238,0.053,0.603,0.419,rural,negro,homem,AL
2000,2700409,0.412,0.216,0.666,0.488,urbano,negro,homem,AL
2000,5007307,0.616,0.458,0.798,0.642,total,branco,homem,MS
2000,5005004,,,,0.62,rural,branco,homem,MS
2000,5002159,0.61,0.475,0.774,0.618,urbano,branco,homem,MS
2000,5005806,0.659,0.509,0.828,0.679,urbano,branco,homem,MS
2000,5005152,0.498,0.277,0.747,0.596,total,total,homem,MS
2000,5001508,0.502,0.242,0.802,0.649,rural,total,homem,MS
2000,5003488,0.429,0.211,0.736,0.509,rural,total,homem,MS
2000,5006309,0.471,0.209,0.74,0.675,rural,total,homem,MS
2000,5007695,0.653,0.434,0.804,0.8,rural,total,homem,MS
2000,5002209,0.58,0.381,0.768,0.666,urbano,total,homem,MS
2000,5004809,0.515,0.316,0.744,0.579,urbano,total,homem,MS
2000,5007901,0.611,0.438,0.797,0.655,urbano,total,homem,MS
2000,5007554,0.483,0.276,0.736,0.555,total,negro,homem,MS
2000,5000807,0.423,0.197,0.727,0.526,rural,negro,homem,MS
2000,5008305,0.392,0.155,0.73,0.53,rural,negro,homem,MS
2000,5002100,0.551,0.373,0.749,0.599,urbano,negro,homem,MS
2000,5008404,0.587,0.431,0.787,0.598,urbano,negro,homem,MS
2000,3202306,0.652,0.504,0.797,0.69,total,branco,homem,ES
2000,3204500,0.48,0.24,0.778,0.59,total,branco,homem,ES
2000,3205309,0.87,0.812,0.92,0.883,total,branco,homem,ES
2000,3201001,0.597,0.408,0.808,0.645,rural,branco,homem,ES
2000,3202652,0.641,0.471,0.816,0.684,urbano,branco,homem,ES
2000,3204302,0.673,0.52,0.791,0.741,urbano,branco,homem,ES
2000,3200136,0.735,0.677,0.824,0.712,urbano,branco,homem,ES
2000,3201159,0.473,0.234,0.74,0.611,total,total,homem,ES
2000,3203130,0.567,0.41,0.779,0.572,rural,total,homem,ES
2000,3202553,0.427,0.2,0.719,0.54,total,negro,homem,ES
2000,3203304,0.494,0.282,0.756,0.565,rural,negro,homem,ES
2000,3204104,0.425,0.215,0.715,0.5,rural,negro,homem,ES
2000,3205101,0.476,0.296,0.74,0.492,rural,negro,homem,ES
2000,3200409,0.611,0.453,0.799,0.631,urbano,negro,homem,ES
2000,3203163,0.566,0.429,0.758,0.558,urbano,negro,homem,ES
2000,3203700,0.617,0.435,0.801,0.675,urbano,negro,homem,ES
2000,1500206,0.409,0.177,0.67,0.577,total,branco,homem,PA
2000,1507102,0.503,0.344,0.703,0.527,total,branco,homem,PA
2000,1507102,0.432,0.237,0.683,0.496,rural,branco,homem,PA
2000,1508100,0.803,0.723,0.877,0.816,rural,branco,homem,PA
2000,1501808,0.489,0.306,0.69,0.554,urbano,branco,homem,PA
2000,1503077,0.384,0.181,0.634,0.493,urbano,branco,homem,PA
2000,1505650,0.553,0.378,0.737,0.607,urbano,branco,homem,PA
2000,1505106,0.579,0.461,0.768,0.547,urbano,branco,homem,PA
2000,1505064,0.385,0.166,0.68,0.504,total,total,homem,PA
2000,1501501,0.55,0.399,0.732,0.569,total,total,homem,PA
2000,1501303,0.544,0.364,0.716,0.619,rural,total,homem,PA
2000,1503093,0.35,0.11,0.662,0.589,rural,total,homem,PA
2000,1504901,0.314,0.094,0.668,0.492,rural,total,homem,PA
2000,1506187,0.323,0.098,0.677,0.51,rural,total,homem,PA
2000,1500958,0.489,0.285,0.695,0.591,urbano,total,homem,PA
2000,1506302,0.487,0.308,0.711,0.528,urbano,total,homem,PA
2000,1500800,0.603,0.462,0.766,0.619,urbano,total,homem,PA
2000,1502905,0.473,0.275,0.711,0.543,total,negro,homem,PA
2000,1507805,0.355,0.133,0.673,0.503,total,negro,homem,PA
2000,1506807,0.399,0.212,0.704,0.426,rural,negro,homem,PA
2000,1502608,0.594,0.474,0.746,0.593,urbano,negro,homem,PA
2000,1503309,0.479,0.304,0.687,0.526,urbano,negro,homem,PA
2000,1506583,0.552,0.351,0.746,0.642,urbano,negro,homem,PA
2000,1507904,0.503,0.34,0.701,0.532,urbano,negro,homem,PA
2000,1507102,0.483,0.306,0.712,0.518,urbano,negro,homem,PA
2000,2301505,0.436,0.264,0.71,0.441,total,branco,homem,CE
2000,2302800,0.493,0.32,0.707,0.53,total,branco,homem,CE
2000,2310704,0.5,0.337,0.698,0.532,total,branco,homem,CE
2000,2313807,0.472,0.302,0.725,0.48,total,branco,homem,CE
2000,2300101,0.49,0.351,0.695,0.483,rural,branco,homem,CE
2000,2305506,0.442,0.254,0.672,0.506,rural,branco,homem,CE
2000,2308302,0.453,0.287,0.725,0.448,rural,branco,homem,CE
2000,2310605,0.474,0.352,0.732,0.414,rural,branco,homem,CE
2000,2313351,0.417,0.227,0.642,0.499,rural,branco,homem,CE
2000,2301505,,,,0.55,urbano,branco,homem,CE
2000,2301802,0.547,0.415,0.781,0.507,urbano,branco,homem,CE
2000,2304236,0.465,0.302,0.723,0.461,urbano,branco,homem,CE
2000,2304459,0.517,0.35,0.726,0.545,urbano,branco,homem,CE
2000,2307809,0.621,0.489,0.796,0.617,urbano,branco,homem,CE
2000,2308708,0.573,0.406,0.739,0.626,urbano,branco,homem,CE
2000,2311009,0.5,0.351,0.701,0.508,urbano,branco,homem,CE
2000,2311231,0.5,0.312,0.713,0.563,urbano,branco,homem,CE
2000,2311959,0.397,0.214,0.655,0.447,urbano,branco,homem,CE
2000,2300705,0.411,0.207,0.668,0.504,total,total,homem,CE
2000,2302305,0.399,0.218,0.671,0.434,total,total,homem,CE
2000,2304103,0.497,0.312,0.708,0.554,total,total,homem,CE
2000,2307007,0.474,0.313,0.697,0.487,total,total,homem,CE
2000,2307304,0.544,0.384,0.724,0.578,total,total,homem,CE
2000,2312601,0.518,0.377,0.714,0.516,total,total,homem,CE
2000,2300200,0.309,0.122,0.632,0.385,rural,total,homem,CE
2000,2312601,0.45,0.279,0.684,0.477,rural,total,homem,CE
2000,2306009,0.531,0.366,0.717,0.572,urbano,total,homem,CE
2000,2305266,0.376,0.191,0.648,0.431,total,negro,homem,CE
2000,2308609,0.38,0.21,0.654,0.399,total,negro,homem,CE
2000,2300705,0.348,0.132,0.635,0.504,rural,negro,homem,CE
2000,2301604,0.289,0.105,0.644,0.354,rural,negro,homem,CE
2000,2308351,0.371,0.193,0.651,0.404,rural,negro,homem,CE
2000,2309102,0.372,0.188,0.661,0.415,rural,negro,homem,CE
2000,2313401,0.302,0.109,0.615,0.41,rural,negro,homem,CE
2000,2302404,0.489,0.314,0.697,0.535,urbano,negro,homem,CE
2000,2313351,0.445,0.319,0.676,0.407,urbano,negro,homem,CE
2000,1100106,0.642,0.475,0.802,0.694,total,branco,homem,RO
2000,1100122,0.623,0.421,0.805,0.714,total,branco,homem,RO
2000,1101005,0.405,0.14,0.763,0.621,rural,branco,homem,RO
2000,1100304,0.632,0.451,0.804,0.695,total,total,homem,RO
2000,1101005,0.553,0.339,0.773,0.643,urbano,total,homem,RO
2000,1100924,0.49,0.258,0.773,0.591,total,negro,homem,RO
2000,1100189,0.534,0.325,0.765,0.614,total,negro,homem,RO
2000,1101476,0.362,0.131,0.715,0.506,total,negro,homem,RO
2000,5102504,0.647,0.492,0.796,0.692,total,branco,homem,MT
2000,5105259,0.719,0.562,0.847,0.781,total,branco,homem,MT
2000,5101803,0.407,0.134,0.774,0.652,rural,branco,homem,MT
2000,5106232,,,,0.653,rural,branco,homem,MT
2000,5106265,,,,0.541,urbano,branco,homem,MT
2000,5103403,0.773,0.65,0.856,0.83,urbano,branco,homem,MT
2000,5100508,0.381,0.156,0.726,0.488,rural,total,homem,MT
2000,5102678,0.632,0.416,0.798,0.759,rural,total,homem,MT
2000,5103007,0.377,0.147,0.7,0.523,rural,total,homem,MT
2000,5108956,0.463,0.22,0.777,0.58,rural,total,homem,MT
2000,5106828,0.463,0.237,0.761,0.553,rural,total,homem,MT
2000,5106802,0.501,0.268,0.761,0.617,rural,total,homem,MT
2000,5101308,0.593,0.441,0.774,0.612,urbano,total,homem,MT
2000,5106281,0.543,0.328,0.755,0.646,urbano,total,homem,MT
2000,5106752,0.568,0.361,0.764,0.664,urbano,total,homem,MT
2000,5108303,0.579,0.357,0.804,0.675,urbano,total,homem,MT
2000,5101803,0.629,0.476,0.793,0.659,total,negro,homem,MT
2000,5101605,0.469,0.264,0.714,0.547,total,negro,homem,MT
2000,5108808,0.507,0.316,0.748,0.551,total,negro,homem,MT
2000,5106802,0.587,0.429,0.762,0.619,total,negro,homem,MT
2000,5107008,0.524,0.329,0.758,0.576,total,negro,homem,MT
2000,5103700,0.415,0.164,0.726,0.601,rural,negro,homem,MT
2000,5103858,,,,0.588,rural,negro,homem,MT
2000,5103379,0.575,0.37,0.784,0.657,urbano,negro,homem,MT
2000,5105259,0.553,0.356,0.747,0.634,urbano,negro,homem,MT
2000,5106182,0.56,0.352,0.73,0.682,urbano,negro,homem,MT
2000,5106232,0.51,0.297,0.732,0.608,urbano,negro,homem,MT
2000,5107958,0.576,0.391,0.77,0.634,urbano,negro,homem,MT
2000,5108303,0.511,0.268,0.761,0.652,urbano,negro,homem,MT
2000,5205471,0.765,0.598,0.871,0.861,total,branco,homem,GO
2000,5210406,0.616,0.415,0.789,0.716,total,branco,homem,GO
2000,5212808,0.531,0.333,0.738,0.608,total,branco,homem,GO
2000,5209952,0.667,0.49,0.825,0.735,rural,branco,homem,GO
2000,5211404,0.551,0.399,0.743,0.564,rural,branco,homem,GO
2000,5212055,,,,0.685,rural,branco,homem,GO
2000,5215207,0.527,0.305,0.776,0.616,rural,branco,homem,GO
2000,5205471,0.749,0.653,0.843,0.762,urbano,branco,homem,GO
2000,5207352,0.669,0.485,0.801,0.769,urbano,branco,homem,GO
2000,5208103,0.603,0.426,0.786,0.656,urbano,branco,homem,GO
2000,5215900,0.588,0.407,0.773,0.647,urbano,branco,homem,GO
2000,5218805,0.682,0.52,0.812,0.751,urbano,branco,homem,GO
2000,5207352,0.6,0.432,0.763,0.657,total,total,homem,GO
2000,5210901,0.544,0.349,0.764,0.605,total,total,homem,GO
2000,5212600,0.617,0.444,0.777,0.68,total,total,homem,GO
2000,5208806,0.578,0.41,0.775,0.609,total,total,homem,GO
2000,5204102,0.563,0.308,0.805,0.721,rural,total,homem,GO
